#chr	start	end	value
rv5	99232116	99232524	3.084962501
rv5	99397654	99398095	8.200439718
rv5	99401867	99402287	9.477279923
rv5	99608034	99608484	6.857552005
rv5	9970	12089	10.51959073
rv5	99711141	99711661	7.307354922
rv5	99732663	99733214	9.947083226
rv5	99795537	99795929	9.092457037
rv5	99909231	99909632	6.357980995
rv6	100097430	100097830	4.821928095
rv6	100275576	100275873	4.084962501
rv6	100627960	100628199	9.436637939
rv6	100644734	100645095	1.5
rv6	100646282	100646571	4.959431619
rv6	100647757	100648264	1.5
rv6	100649597	100650062	1.5
rv6	100706008	100706414	9.963524373
rv6	100803310	100803841	6.254887502
rv6	100807765	100808040	4.084962501
rv6	101031937	101032229	1.5
rv6	101389895	101390202	9.227920455
rv6	101477358	101477678	8.821928095
rv6	102541142	102541721	8.158211483
rv6	10268997	10269373	9.848728154
rv6	102782387	102782690	4.821928095
rv6	103202873	103203424	1.5
rv6	103782933	103783117	9.790018847
rv6	104005752	104006092	3.084962501
rv6	104026839	104027169	8.576815597
rv6	104159279	104159845	6.5
rv6	104160505	104161029	4.669925001
rv6	104162006	104162583	3.821928095
rv6	104742250	104742530	3.5
rv6	104834953	104835149	9.326548487
rv6	104902410	104903338	1.5
rv6	104938119	104938528	5.307354922
rv6	104940836	104941803	1.5
rv6	104941915	104942316	6.023561956
rv6	105188500	105188874	1.5
rv6	105221964	105222298	1.5
rv6	105558139	105558394	9.934628228
rv6	105696708	105697362	6.45419631
rv6	106168106	106168472	1.5
rv6	106339439	106339859	8.64974712
rv6	106397184	106397595	7.522367813
rv6	106850165	106850548	1.5
rv6	106989869	106990239	6.629283017
rv6	107046318	107046743	6.084962501
rv6	107064497	107064909	9.268184325
rv6	107649724	107650055	9.942943496
rv6	107707353	107707613	8.830916878
rv6	107711117	107711473	8.892317423
rv6	10782130	10782541	8.555282436
rv6	108177203	108177597	1.5
rv6	108298693	108298868	7.926264755
rv6	108592842	108593029	8.039158811
rv6	108921560	108921977	9.054588852
rv6	109567543	109567911	3.084962501
rv6	109570509	109570946	1.5
rv6	109920748	109921093	7.587462841
rv6	109942577	109942940	1.5
rv6	11007802	11008113	8.975733431
rv6	110139132	110139423	8.533423002
rv6	110271833	110272260	9.394817763
rv6	110453827	110454187	9.376516947
rv6	110476740	110477078	3.5
rv6	110477658	110478272	1.5
rv6	110740	111183	6.629283017
rv6	110742171	110742501	5.959431619
rv6	112224469	112224956	5.200439718
rv6	112226702	112227087	4.084962501
rv6	112227694	112228800	6.45419631
rv6	112432222	112432619	8.926264755
rv6	112950896	112951834	8.5
rv6	113026396	113027257	5.587462841
rv6	113029269	113030279	1.5
rv6	113138937	113139369	7.803780748
rv6	113139880	113140170	4.5
rv6	113193385	113193921	1.5
rv6	113237020	113237518	2.5
rv6	113238219	113238640	1.5
rv6	113549335	113549954	1.5
rv6	113852631	113853147	6.747927513
rv6	114396802	114397098	7.909390936
rv6	115331848	115332251	8.320178962
rv6	11556113	11556381	4.669925001
rv6	115900174	115900690	1.5
rv6	116281194	116282408	6.629283017
rv6	116282932	116283354	6.785402219
rv6	116283627	116284126	1.5
rv6	116284318	116285394	1.5
rv6	116286192	116286815	6.357980995
rv6	117025106	117025372	8.67990909
rv6	117060016	117060355	7.821928095
rv6	117141567	117141940	6.747927513
rv6	117143248	117143803	1.5
rv6	117413621	117413959	1.5
rv6	117425104	117425532	1.5
rv6	117425862	117426386	4.084962501
rv6	117427087	117427485	1.5
rv6	117427888	117428539	5.200439718
rv6	117428543	117428947	7.084962501
rv6	117504708	117505126	7.406890596
rv6	117571264	117571655	1.5
rv6	11774364	11774650	9.357980995
rv6	118245198	118245559	6.084962501
rv6	118449130	118449662	1.5
rv6	118705317	118705703	7.477279923
rv6	119060117	119060383	9.71916852
rv6	119769197	119769595	9.084962501
rv6	120842169	120842614	3.5
rv6	120959296	120959522	4.821928095
rv6	121073039	121073334	1.5
rv6	121121009	121121269	3.821928095
rv6	121485772	121486650	1.5
rv6	121726964	121727376	9.268184325
rv6	121901356	121901780	7.544394119
rv6	12302837	12303141	9.477279923
rv6	123255207	123255599	1.5
rv6	123502	123796	5.821928095
rv6	123766606	123767081	1.5
rv6	123796453	123796929	2.5
rv6	123797059	123797485	1.5
rv6	123863885	123864174	8.629283017
rv6	124399842	124400005	7.023561956
rv6	12446059	12446445	9.436637939
rv6	124564065	124564494	9.5
rv6	125047142	125047673	8.766786541
rv6	125048566	125048969	1.5
rv6	125126402	125126812	8.099912842
rv6	125128448	125128849	5.892317423
rv6	125161881	125162430	1.5
rv6	125609835	125610230	4.669925001
rv6	125640687	125641961	4.959431619
rv6	125918390	125918539	6.821928095
rv6	126024408	126024784	1.5
rv6	126503428	126503831	8.942943496
rv6	126916501	126916808	7.054588852
rv6	127372053	127372438	8.839850003
rv6	127666648	127666994	8.054588852
rv6	127917108	127917538	1.5
rv6	127918503	127918897	1.5
rv6	127938386	127938779	1.5
rv6	128024211	128024660	8.099912842
rv6	128251682	128251967	1.5
rv6	1287853	1288224	7.975733431
rv6	129228056	129228574	6.14385619
rv6	129229961	129230277	5.307354922
rv6	129321607	129322643	1.5
rv6	129322767	129323905	1.5
rv6	129324630	129325564	1.5
rv6	129491463	129491771	7.200439718
rv6	129492797	129493211	2.5
rv6	130241537	130241887	9.418863237
rv6	130825673	130826072	6.084962501
rv6	132034128	132034457	8.394817763
rv6	132178267	132178605	1.5
rv6	132642190	132642471	8.926264755
rv6	132921913	132922288	7.281359714
rv6	133266848	133267161	9.00779464
rv6	133342062	133343371	1.5
rv6	133343484	133343881	1.5
rv6	133344080	133345521	5.084962501
rv6	133345601	133346558	6.406890596
rv6	133466442	133466986	4.959431619
rv6	133684559	133684784	9.23470962
rv6	133792484	133793054	1.5
rv6	133793244	133794055	8.544394119
rv6	133837757	133837953	8.254887502
rv6	133839956	133840250	8.186500527
rv6	133842140	133843026	7.785402219
rv6	133865578	133865988	9.326548487
rv6	13393527	13393686	7.430737338
rv6	133971937	133972421	4.959431619
rv6	133972503	133973457	8.991853096
rv6	133986721	133987171	1.5
rv6	134053631	134054096	9.511227255
rv6	134747112	134747503	8.812882955
rv6	134953756	134954174	9.460001932
rv6	134980369	134981051	1.5
rv6	135195761	135196108	8.812882955
rv6	135215	135634	6.544394119
rv6	135553481	135553672	7.669925001
rv6	135625444	135625807	9.724001674
rv6	135832110	135832434	1.5
rv6	13602705	13602925	7.054588852
rv6	13605690	13606097	9.694756854
rv6	136323858	136324209	5.892317423
rv6	136493637	136493944	7.803780748
rv6	136612765	136612915	7.56608919
rv6	136836904	136837231	8.975733431
rv6	13714993	13715365	8.900879436
rv6	137172333	137173189	1.5
rv6	137173465	137174177	4.821928095
rv6	137272048	137272474	9.339203788
rv6	137679502	137679907	9.357980995
rv6	137775935	137776258	7.909390936
rv6	138169621	138169988	7.766786541
rv6	138251204	138251630	8.926264755
rv6	13885771	13886131	9.430737338
rv6	139188771	139188943	5.892317423
rv6	139210658	139210953	9.460001932
rv6	1395331	1395691	9.14385619
rv6	139572530	139572881	9.442514505
rv6	139879128	139879418	4.669925001
rv6	139893546	139893967	8.659871337
rv6	140620712	140621173	9.821928095
rv6	140734595	140734877	9.72881869
rv6	140926719	140927126	9.107330314
rv6	141162351	141162517	6.959431619
rv6	141198917	141199480	2.5
rv6	141211191	141211577	9.207359132
rv6	141394825	141395018	9.608524457
rv6	141940330	141941080	4.669925001
rv6	142137279	142137882	8.186500527
rv6	142138534	142138933	7.64974712
rv6	142139553	142140055	7.766786541
rv6	142239585	142239842	1.5
rv6	142686343	142686770	9.511227255
rv6	142725343	142725720	9.629283017
rv6	142744137	142744520	4.084962501
rv6	142790384	142790797	8.64974712
rv6	143036825	143037143	8.848728154
rv6	143179102	143179464	9.549848549
rv6	143740141	143740476	9.45419631
rv6	14414407	14414690	7.629283017
rv6	144318006	144318372	9.364186145
rv6	144563213	144563592	9.23470962
rv6	144773861	144774060	7.991853096
rv6	14485345	14485879	7.200439718
rv6	14498312	14498610	9.482993575
rv6	145210954	145211330	8.857552005
rv6	145394190	145394751	1.5
rv6	145824831	145825245	1.5
rv6	145839626	145839879	7.172425342
rv6	145985184	145985739	8.268184325
rv6	145987321	145987867	1.5
rv6	146002035	146002449	1.5
rv6	146040190	146040530	1.5
rv6	146044985	146045247	9.664906927
rv6	146291960	146292360	8.883704292
rv6	146649296	146649594	9.326548487
rv6	14722087	14722527	9.099912842
rv6	148116855	148117256	6.5
rv6	148481354	148481867	3.821928095
rv6	148710882	148711232	9.909390936
rv6	148875604	148875904	5.892317423
rv6	14936077	14936288	9.04689446
rv6	149802264	149802606	8.382643049
rv6	15017533	15017782	9.114709844
rv6	150269268	150269582	8.406890596
rv6	15058340	15058510	7.64974712
rv6	150809055	150809399	9.799208018
rv6	151496271	151496504	8.56608919
rv6	152169128	152169514	4.959431619
rv6	152253165	152254106	8.158211483
rv6	152668220	152668556	9.406890596
rv6	153029965	153030348	7.307354922
rv6	153030840	153031337	1.5
rv6	153031436	153031753	4.084962501
rv6	153031837	153032948	1.5
rv6	153033015	153033428	1.5
rv6	153224581	153225019	10.01569984
rv6	153667806	153667993	4.5
rv6	153985168	153985407	9.64974712
rv6	154133276	154133550	7.5
rv6	154315298	154315707	9.56608919
rv6	154982595	154982880	8.689824559
rv6	156355449	156357495	1.5
rv6	156358205	156358779	1.5
rv6	156358883	156359367	1.5
rv6	156360940	156361338	8.054588852
rv6	156649275	156649610	4.5
rv6	156650119	156650736	8.186500527
rv6	156683410	156684423	4.5
rv6	156684473	156684899	1.5
rv6	157448368	157448807	8.942943496
rv6	157703872	157704337	7.857552005
rv6	158131077	158131462	9.848728154
rv6	158524066	158524402	8.054588852
rv6	158548532	158549059	4.5
rv6	158582327	158582507	8.991853096
rv6	158659483	158660038	3.821928095
rv6	158660709	158661386	7.544394119
rv6	158793485	158793797	9.560695932
rv6	15914360	15914727	8.983815777
rv6	159969324	159969840	1.5
rv6	160128568	160128911	7.803780748
rv6	16013861	16014285	1.5
rv6	160590054	160590383	8.200439718
rv6	160830065	160830675	5.821928095
rv6	161036723	161037456	6.406890596
rv6	161042269	161043002	7.892317423
rv6	161045836	161046625	4.821928095
rv6	161051873	161052169	6.307354922
rv6	161057422	161057718	6.785402219
rv6	161062472	161063261	1.5
rv6	161064453	161065186	7.382643049
rv6	161291035	161291300	8.909390936
rv6	162404081	162404802	1.5
rv6	162459851	162460279	8.5
rv6	162821419	162821571	8.214245518
rv6	163259768	163260566	8.639551352
rv6	163260873	163262094	1.5
rv6	163262184	163262404	3.5
rv6	163411491	163412974	4.307354922
rv6	163413483	163413897	3.084962501
rv6	163415141	163415554	1.5
rv6	164201164	164201443	8.821928095
rv6	164348619	164349019	8.875039431
rv6	16446057	16446522	8.442514505
rv6	165211326	165212026	8.345490051
rv6	165363022	165363269	5.084962501
rv6	165700533	165700911	9.45419631
rv6	165716915	165718153	7.803780748
rv6	166107966	166108280	9.866322214
rv6	167040279	167040551	8.975733431
rv6	167044975	167045232	10.48584194
rv6	167748042	167748612	1.5
rv6	168052488	168052822	8.64974712
rv6	16860430	16861543	1.5
rv6	168990277	168991121	8.699672345
rv6	169240074	169241317	8.794620749
rv6	169247007	169247335	7.991853096
rv6	169309800	169310233	8.430737338
rv6	169376794	169377234	3.084962501
rv6	170072711	170073061	9.400866808
rv6	170385962	170386146	4.821928095
rv6	170489001	170489595	9.24819285
rv6	170926501	170926944	1.5
rv6	170967630	170968187	9.12935662
rv6	171027538	171027870	8.227920455
rv6	171033338	171033927	5.669925001
rv6	171052975	171053209	6.023561956
rv6	17236624	17236958	8.069855608
rv6	17368904	17369290	8.875039431
rv6	17629222	17629760	9.762094845
rv6	17654480	17654738	8.757387843
rv6	18037791	18038202	9.544394119
rv6	18700222	18700490	8.669925001
rv6	18998224	18998523	9.714319121
rv6	19012640	19012821	8.709453366
rv6	19392091	19392471	9.527905997
rv6	19432205	19432654	9.582149041
rv6	19768055	19768437	4.669925001
rv6	19769425	19770098	1.5
rv6	19770130	19770799	4.307354922
rv6	19829175	19829334	7.803780748
rv6	19941122	19941372	7.227920455
rv6	201532	201829	9.618941073
rv6	20315869	20316288	8.477279923
rv6	20445210	20445586	8.689824559
rv6	20615262	20616862	9.207359132
rv6	21192250	21192636	7.522367813
rv6	21570813	21571229	8.555282436
rv6	21788873	21789268	9.644658243
rv6	21791640	21792043	8.608524457
rv6	21857933	21858213	9.015699838
rv6	22460307	22460720	1.5
rv6	23682085	23682480	9.062242424
rv6	2418421	2419129	6.747927513
rv6	2419164	2420668	1.5
rv6	2420806	2421351	5.959431619
rv6	2421372	2421692	1.5
rv6	24290203	24290494	4.307354922
rv6	24535602	24536038	8.442514505
rv6	24812496	24813024	4.084962501
rv6	24815077	24815848	1.5
rv6	24816038	24817929	5.669925001
rv6	25160980	25161344	8.821928095
rv6	25173510	25173661	7.45419631
rv6	26464696	26464989	9.45419631
rv6	2726742	2727121	9.400866808
rv6	27451856	27452459	7.357980995
rv6	27453490	27454195	6.747927513
rv6	27989937	27990331	7.56608919
rv6	28041848	28042310	7.477279923
rv6	2823307	2823590	9.394817763
rv6	28594492	28594960	8.72881869
rv6	2875426	2875652	9.114709844
rv6	29829089	29829239	7.5
rv6	30048936	30049332	4.307354922
rv6	31212486	31213120	1.5
rv6	31340092	31340487	8.857552005
rv6	3148606	3148942	9.04689446
rv6	31697048	31697330	9.412889336
rv6	31740196	31740391	6.14385619
rv6	31980276	31980648	8.56608919
rv6	32013130	32013502	8.099912842
rv6	32219314	32219546	8.875039431
rv6	32654043	32654356	8.186500527
rv6	32822230	32822525	9.214245518
rv6	33347689	33348052	7.227920455
rv6	33389377	33389772	9.424812504
rv6	33771943	33772305	9.400866808
rv6	34052286	34052631	8.812882955
rv6	34366521	34366809	6.200439718
rv6	34633440	34633822	8.544394119
rv6	34773049	34773453	7.14385619
rv6	34941668	34942020	7.821928095
rv6	34980045	34980451	9.505624549
rv6	35152110	35152425	8.689824559
rv6	35195321	35195595	9.576815597
rv6	35212019	35212314	8.975733431
rv6	35307643	35308170	8.821928095
rv6	35352894	35353415	6.785402219
rv6	35563443	35563805	9.099912842
rv6	35706364	35706762	9.031381461
rv6	3578160	3578423	5.5
rv6	35795283	35795985	7.054588852
rv6	36180099	36180794	6.254887502
rv6	36593409	36593696	9.714319121
rv6	36597694	36598093	9.613742166
rv6	37147450	37147610	8.766786541
rv6	37222488	37222908	9.45419631
rv6	37451892	37452208	8.892317423
rv6	37818020	37818436	9.71916852
rv6	38147882	38148233	9.193486957
rv6	38241941	38242420	8.821928095
rv6	38725104	38725457	7.430737338
rv6	38931496	38932057	3.084962501
rv6	39240183	39240546	9.313781191
rv6	39317391	39317685	8.56608919
rv6	39329435	39329790	9.332890014
rv6	39425873	39426235	1.5
rv6	39426469	39427066	3.084962501
rv6	39427364	39427805	1.5
rv6	39645623	39646056	1.5
rv6	40031359	40031895	7.054588852
rv6	40325042	40325436	8.307354922
rv6	40547075	40547395	9.704571144
rv6	40613823	40614166	8.382643049
rv6	40644053	40644424	9.412889336
rv6	40705610	40706032	9.56608919
rv6	41098133	41098741	4.307354922
rv6	41412483	41412888	8.875039431
rv6	41851713	41852135	9.320178962
rv6	42510661	42511045	8.294415866
rv6	42704311	42704735	8.281359714
rv6	4288082	4288334	8.983815777
rv6	4330606	4330958	3.084962501
rv6	4332031	4332421	7.5
rv6	4333369	4333748	1.5
rv6	43435771	43436158	9.406890596
rv6	43465821	43466176	8.839850003
rv6	44369695	44370110	1.5
rv6	44838689	44840120	6.587462841
rv6	44840826	44841319	7.054588852
rv6	44842662	44843036	1.5
rv6	44843404	44843801	1.5
rv6	44986020	44986229	1.5
rv6	45030667	45031138	6.991853096
rv6	45033735	45034191	7.114709844
rv6	45034481	45034958	7.200439718
rv6	45198478	45198753	9.482993575
rv6	45638015	45638409	1.5
rv6	45640576	45640851	1.5
rv6	45641350	45642120	1.5
rv6	46051456	46051677	1.5
rv6	46181775	46182197	7.608524457
rv6	46270130	46270538	9.400866808
rv6	46795628	46796036	9.221099189
rv6	47018806	47019510	5.406890596
rv6	47346620	47346923	4.084962501
rv6	47401681	47402005	8.639551352
rv6	47661050	47661346	8.959431619
rv6	47856492	47856987	1.5
rv6	47862355	47862769	9.999845887
rv6	47868525	47868843	7.227920455
rv6	48463042	48463400	6.200439718
rv6	48690061	48690410	1.5
rv6	48706283	48707053	7.477279923
rv6	48707591	48707942	6.45419631
rv6	48869119	48869581	1.5
rv6	49398402	49398675	9.664906927
rv6	494983	495318	8.56608919
rv6	49863836	49864248	10.03138146
rv6	50143913	50144142	7.821928095
rv6	51742598	51743322	3.084962501
rv6	51760784	51761202	7.839850003
rv6	51762393	51762739	2.5
rv6	51959840	51960118	9.659871337
rv6	51969188	51969613	9.785402219
rv6	52070194	52070556	4.821928095
rv6	52084447	52084799	8.629283017
rv6	52662243	52662579	9.790018847
rv6	52667092	52667462	9.494353437
rv6	52730663	52731033	7.307354922
rv6	52772022	52772462	1.5
rv6	52787595	52788185	1.5
rv6	53147334	53147737	9.151051691
rv6	53578646	53578798	7.785402219
rv6	53608025	53608314	8.689824559
rv6	54834790	54835115	9.077428828
rv6	55514065	55514267	7.72881869
rv6	55551795	55552015	5.084962501
rv6	55979269	55979747	8.477279923
rv6	56677671	56678103	8.14385619
rv6	5690580	5690962	5.200439718
rv6	57217842	57218181	8.522367813
rv6	57240550	57241029	10.17595703
rv6	57305871	57306168	9.5
rv6	57599063	57599402	7.629283017
rv6	57703731	57704152	9.664906927
rv6	57771649	57772086	4.307354922
rv6	57830835	57831184	4.669925001
rv6	5835113	5835518	5.200439718
rv6	58424799	58425263	4.084962501
rv6	58492226	58492631	8.345490051
rv6	58776147	58780178	1.5
rv6	5888534	5888790	1.5
rv6	5890956	5891487	9.207359132
rv6	6015478	6015769	9.339203788
rv6	6186069	6186378	1.5
rv6	6186987	6187415	6.307354922
rv6	61901632	61902306	6.821928095
rv6	61911312	61911967	7.45419631
rv6	61913223	61913591	1.5
rv6	61913779	61914472	10.47154355
rv6	62198028	62198398	9.694756854
rv6	62773550	62773873	4.084962501
rv6	63277424	63277733	9.193486957
rv6	63926496	63926753	8.776124405
rv6	64118167	64118499	4.669925001
rv6	6429245	6429586	4.821928095
rv6	66021913	66022184	8.608524457
rv6	68105664	68105847	8.294415866
rv6	68467357	68467612	9.870687407
rv6	6847859	6848320	9.848728154
rv6	68896938	68897155	9.320178962
rv6	69142337	69142824	1.5
rv6	7006388	7006779	9.448367232
rv6	70206440	70206710	7.430737338
rv6	70225925	70226390	7.522367813
rv6	7031897	7032303	9.538918989
rv6	70495028	70495444	9.938791853
